Numărul circumscripției electorale județene și a municipiului București,Denumirea circumscripției electorale,Denumirea formațiunii politice/Candidat independent,Pozitie Buletin,Denumirea membrului din cadrul alianței care a propus candidatul,Numele candidatului,Prenumele candidatului,Funcția pentru care candidează,Pozitie lista
28,MUREŞ,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,VÂNTU,CRISTIAN,SENAT,1
28,MUREŞ,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,ILIE,CRISTINA-ELENA,SENAT,2
28,MUREŞ,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,GASTON,MIRELA,SENAT,3
28,MUREŞ,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,MĂLAI,MARCEL-AUREL,SENAT,4
28,MUREŞ,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,MIHĂILESCU,ALIN-MARIUS,SENAT,5
28,MUREŞ,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,VEREȘ,MIHAELA-CRISTINA,SENAT,6
28,MUREŞ,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,16,,NICUȘAN,CONSTANTIN,SENAT,1
28,MUREŞ,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,16,,TODEREL,TRAIAN-FLORIN,SENAT,2
28,MUREŞ,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,16,,NĂSTASE,ANCA-CERASELA,SENAT,3
28,MUREŞ,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,16,,MOLDOVAN,ANGELICA-CAMELIA-LIANA,SENAT,4
28,MUREŞ,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,16,,SĂLCUDEAN,RODICA-MARIANA,SENAT,5
28,MUREŞ,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,16,,TOGĂNEL,RAMONA-FELICIA,SENAT,6
28,MUREŞ,DREPTATE ȘI RESPECT ÎN EUROPA PENTRU TOȚI,19,,TĂTAR,RELA,SENAT,1
28,MUREŞ,DREPTATE ȘI RESPECT ÎN EUROPA PENTRU TOȚI,19,,HORVÁTH,ALPÁR-LÁSZLÓ,SENAT,2
28,MUREŞ,FORȚA DREPTEI,1,,FARCAȘ,MIHAI-DAN,SENAT,1
28,MUREŞ,FORȚA DREPTEI,1,,GEORGESCU,OVIDIU,SENAT,2
28,MUREŞ,FORȚA DREPTEI,1,,TIȘE,LUCIA-FLORINA,SENAT,3
28,MUREŞ,FORȚA DREPTEI,1,,MOLNAR,GEORGE-MIRCEA,SENAT,4
28,MUREŞ,FORȚA DREPTEI,1,,MĂRGINEAN,MARIUS-IOAN,SENAT,5
28,MUREŞ,FORȚA DREPTEI,1,,POP,CĂLIN,SENAT,6
28,MUREŞ,PARTIDUL ECOLOGIST ROMÂN,10,,LACZKO,MARIUS-GELU,SENAT,1
28,MUREŞ,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,12,,LUPEI,NICOLAE,SENAT,1
28,MUREŞ,PARTIDUL NAȚIONAL LIBERAL,5,,TOGĂNEL,CRISTINA-MARA,SENAT,1
28,MUREŞ,PARTIDUL NAȚIONAL LIBERAL,5,,GYÖRGY,ALEXANDRU,SENAT,2
28,MUREŞ,PARTIDUL NAȚIONAL LIBERAL,5,,BENEDEK,THEODORA-MARIANA-NICOLETA,SENAT,3
28,MUREŞ,PARTIDUL NAȚIONAL LIBERAL,5,,BUDIAN,PETRU-IONUȚ,SENAT,4
28,MUREŞ,PARTIDUL NAȚIONAL LIBERAL,5,,CĂTANĂ,STELIAN-DORU,SENAT,5
28,MUREŞ,PARTIDUL NAȚIONAL LIBERAL,5,,ȘARLEA,HOREA-ARTHUR,SENAT,6
28,MUREŞ,PARTIDUL NOUA ROMÂNIE,9,,TRESTIAN,VASILE-CĂLIN,SENAT,1
28,MUREŞ,REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,17,,ENACHE,SMARANDA,SENAT,1
28,MUREŞ,REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,17,,POTCOAVĂ,MIHAIL-MARCEL,SENAT,2
28,MUREŞ,PARTIDUL ROMÂNIA ÎN ACȚIUNE,15,,STATE,MARIA-MIHAELA,SENAT,1
28,MUREŞ,PARTIDUL ROMÂNIA ÎN ACȚIUNE,15,,URECHE,DANIEL,SENAT,2
28,MUREŞ,PARTIDUL ROMÂNIA ÎN ACȚIUNE,15,,CRIHAN,MARIAN,SENAT,3
28,MUREŞ,PARTIDUL ROMÂNIA ÎN ACȚIUNE,15,,MATEI,ADELA,SENAT,4
28,MUREŞ,PARTIDUL ROMÂNIA ÎN ACȚIUNE,15,,MUREȘAN,CORINA-MIHAELA,SENAT,5
28,MUREŞ,PARTIDUL ROMÂNIA ÎN ACȚIUNE,15,,TRIF,GEORGE-CĂLIN,SENAT,6
28,MUREŞ,PARTIDUL SOCIAL DEMOCRAT,4,,MĂRGINEAN,LUCIAN,SENAT,1
28,MUREŞ,PARTIDUL SOCIAL DEMOCRAT,4,,DĂRĂBAN,PAULA-MARIA,SENAT,2
28,MUREŞ,PARTIDUL SOCIAL DEMOCRAT,4,,MOLDOVAN,THOMAS-RĂZVAN,SENAT,3
28,MUREŞ,PARTIDUL SOCIAL DEMOCRAT,4,,DANCU,OVIDIU,SENAT,4
28,MUREŞ,PARTIDUL SOCIAL DEMOCRAT,4,,MOGA,DOINA-CAMELIA,SENAT,5
28,MUREŞ,PARTIDUL SOCIAL DEMOCRAT,4,,BODAN,ANA-DIANA,SENAT,6
28,MUREŞ,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,18,,RÁCZ,FLORIN,SENAT,1
28,MUREŞ,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,18,,GÁBOR,ANTON,SENAT,2
28,MUREŞ,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,18,,BARCSA,TARZAN,SENAT,3
28,MUREŞ,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,18,,BARCSA,RUDOLF,SENAT,4
28,MUREŞ,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,18,,MIHAI,MIHAELA,SENAT,5
28,MUREŞ,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,18,,MIHUȚESCU,CAMELIA,SENAT,6
28,MUREŞ,PARTIDUL SOCIAL DEMOCRAT UNIT,11,,NEAGU,NICOLAE-DRAGOȘ,SENAT,1
28,MUREŞ,PARTIDUL S.O.S. ROMÂNIA,7,,TRIPON,AVRAM,SENAT,1
28,MUREŞ,PARTIDUL S.O.S. ROMÂNIA,7,,ȚINTOȘAN,DOINA-ELENA,SENAT,2
28,MUREŞ,PARTIDUL S.O.S. ROMÂNIA,7,,POLEARUȘ,VLADIMIR,SENAT,3
28,MUREŞ,PARTIDUL S.O.S. ROMÂNIA,7,,GRAMA,GABRIELA-MARIA,SENAT,4
28,MUREŞ,PARTIDUL S.O.S. ROMÂNIA,7,,LUCA,GHEORGHE,SENAT,5
28,MUREŞ,PATRIOȚII POPORULUI ROMÂN,13,,SIMON,HORAȚIU-ADRIAN,SENAT,1
28,MUREŞ,SĂNĂTATE EDUCAŢIE NATURĂ SUSTENABILITATE,14,,CHEREJI,MIHAI-NICOLAE,SENAT,1
28,MUREŞ,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,6,,NOVAK,LEVENTE,SENAT,1
28,MUREŞ,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,6,,CSÁSZÁR,KÁROLY-ZSOLT,SENAT,2
28,MUREŞ,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,6,,CSIBI,ATTILA-ZOLTÁN,SENAT,3
28,MUREŞ,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,6,,KOZMA,MONIKA,SENAT,4
28,MUREŞ,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,6,,SZASZ,IZOLDA,SENAT,5
28,MUREŞ,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,6,,KELEMEN,ATILLA-MÁRTON,SENAT,6
28,MUREŞ,UNIUNEA SALVAȚI ROMÂNIA,3,,COTOI,DAN-CRISTIAN,SENAT,1
28,MUREŞ,UNIUNEA SALVAȚI ROMÂNIA,3,,TANCĂU,ALINA-BIANCA,SENAT,2
28,MUREŞ,UNIUNEA SALVAȚI ROMÂNIA,3,,BÂRSAN,IOAN,SENAT,3
28,MUREŞ,UNIUNEA SALVAȚI ROMÂNIA,3,,MOLDOVAN,SILVIU-ALIN,SENAT,4
28,MUREŞ,UNIUNEA SALVAȚI ROMÂNIA,3,,VARODI,CĂLIN-GHEORGHE,SENAT,5
28,MUREŞ,UNIUNEA SALVAȚI ROMÂNIA,3,,GHERASIM,MARIUS-CORNEL,SENAT,6
29,NEAMŢ,ALIANȚA NAȚIONAL CREȘTINĂ,13,,BĂBUȚĂ,CĂTĂLIN-ANDREI,SENAT,1
29,NEAMŢ,ALIANȚA PENTRU UNIREA ROMÂNILOR,6,,LAVRIC,SORIN,SENAT,1
29,NEAMŢ,ALIANȚA PENTRU UNIREA ROMÂNILOR,6,,APOPEI,MARIUS-VASILE,SENAT,2
29,NEAMŢ,ALIANȚA PENTRU UNIREA ROMÂNILOR,6,,RIȘCUȚA,DORUȚU-HONORIUS,SENAT,3
29,NEAMŢ,ALIANȚA PENTRU UNIREA ROMÂNILOR,6,,NĂDEJDE,ADINA-MIHAELA,SENAT,4
29,NEAMŢ,ALIANȚA PENTRU UNIREA ROMÂNILOR,6,,POPESCU,VASILE,SENAT,5
29,NEAMŢ,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,17,,DINISOV,IONELA-ANCUȚA,SENAT,1
29,NEAMŢ,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,17,,BURCĂ,CARMEN,SENAT,2
29,NEAMŢ,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,17,,STOIAN-ANIȚOAIEI,VIOREL,SENAT,3
29,NEAMŢ,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,17,,ATIMOFTIOAIE,IONEL,SENAT,4
29,NEAMŢ,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,17,,TOMULEASA,NECULAI,SENAT,5
29,NEAMŢ,DREPTATE ȘI RESPECT ÎN EUROPA PENTRU TOȚI,16,,DAN,MIHAI-ALEXANDRU,SENAT,1
29,NEAMŢ,DREPTATE ȘI RESPECT ÎN EUROPA PENTRU TOȚI,16,,PIȚU,LĂCRĂMIOARA-ADRIANA,SENAT,2
29,NEAMŢ,DREPTATE ȘI RESPECT ÎN EUROPA PENTRU TOȚI,16,,PIENESCU,GABRIEL,SENAT,3
29,NEAMŢ,FORȚA DREPTEI,5,,CARABELEA,ANDREI,SENAT,1
29,NEAMŢ,FORȚA DREPTEI,5,,MOROȘANU,CRISTINA,SENAT,2
29,NEAMŢ,FORȚA DREPTEI,5,,APOSTOAE,LĂCRĂMIOARA,SENAT,3
29,NEAMŢ,FORȚA DREPTEI,5,,CREȚU,ADRIAN-GHEORGHIȚĂ,SENAT,4
29,NEAMŢ,FORȚA DREPTEI,5,,VIZITIU,GHEORGHE-CĂTĂLIN,SENAT,5
29,NEAMŢ,PARTIDUL ECOLOGIST ROMÂN,19,,VIERU,PETRICĂ-CRISTINEL,SENAT,1
29,NEAMŢ,PARTIDUL LIGA ACȚIUNII NAȚIONALE,7,,OLTEANU,STELIAN,SENAT,1
29,NEAMŢ,PARTIDUL LIGA ACȚIUNII NAȚIONALE,7,,DUNĂRE,IULIANA,SENAT,2
29,NEAMŢ,PARTIDUL LIGA ACȚIUNII NAȚIONALE,7,,APARASCĂI,IOAN,SENAT,3
29,NEAMŢ,PARTIDUL LIGA ACȚIUNII NAȚIONALE,7,,PURCEL-DOBRESCU,LILIANA,SENAT,4
29,NEAMŢ,PARTIDUL LIGA ACȚIUNII NAȚIONALE,7,,ZAHARIA-PISALTU,ECATERINA-DUMITRA,SENAT,5
29,NEAMŢ,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,12,,BOTEZ,CRISTINA-ROXANA,SENAT,1
29,NEAMŢ,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,12,,PETRARIU,VASILE,SENAT,2
29,NEAMŢ,PARTIDUL NAȚIONAL LIBERAL,4,,ȚAPU-NAZARE,EUGEN,SENAT,1
29,NEAMŢ,PARTIDUL NAȚIONAL LIBERAL,4,,VIERU,VLAD-VASILE,SENAT,2
29,NEAMŢ,PARTIDUL NAȚIONAL LIBERAL,4,,SOCEA,ANA,SENAT,3
29,NEAMŢ,PARTIDUL NAȚIONAL LIBERAL,4,,ARDELEANU,SILVIU-BOGDAN,SENAT,4
29,NEAMŢ,PARTIDUL NAȚIONAL LIBERAL,4,,CREȚU,GHEORGHE-LAURENȚIU,SENAT,5
29,NEAMŢ,REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,14,,MÎNDRILĂ,IOANA-RALUCA,SENAT,1
29,NEAMŢ,REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,14,,CATALII,VIRGIL-GABRIEL,SENAT,2
29,NEAMŢ,PARTIDUL ROMÂNIA ÎN ACȚIUNE,15,,DUCA,CAMELIA,SENAT,1
29,NEAMŢ,PARTIDUL ROMÂNIA ÎN ACȚIUNE,15,,JITARU,MARIANA,SENAT,2
29,NEAMŢ,PARTIDUL ROMÂNIA ÎN ACȚIUNE,15,,CĂLIN,CONSTANTIN,SENAT,3
29,NEAMŢ,PARTIDUL ROMÂNIA ÎN ACȚIUNE,15,,LEVĂRDĂ,MARIA,SENAT,4
29,NEAMŢ,PARTIDUL ROMÂNIA ÎN ACȚIUNE,15,,BĂLAN,GHEORGHE-CĂTĂLIN,SENAT,5
29,NEAMŢ,PARTIDUL SOCIAL DEMOCRAT,2,,PĂDURARU,RĂDUCU-ADRIAN,SENAT,1
29,NEAMŢ,PARTIDUL SOCIAL DEMOCRAT,2,,ȚIFUI,DUMITRU-BOGDAN,SENAT,2
29,NEAMŢ,PARTIDUL SOCIAL DEMOCRAT,2,,RADU,RALUCA,SENAT,3
29,NEAMŢ,PARTIDUL SOCIAL DEMOCRAT,2,,CIOCOIU,IONUȚ-LIVIU,SENAT,4
29,NEAMŢ,PARTIDUL SOCIAL DEMOCRAT,2,,LUNGU,LIVIU-VASILE,SENAT,5
29,NEAMŢ,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,9,,NEGURIȚĂ,CLAUDIU-ȘTEFAN,SENAT,1
29,NEAMŢ,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,9,,AIOANIȚOAEI,MARIA,SENAT,2
29,NEAMŢ,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,9,,DIACONU,DĂNUȚ,SENAT,3
29,NEAMŢ,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,9,,SURDU,ELENA,SENAT,4
29,NEAMŢ,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,9,,STELUȚĂ,IOAN-CRISTIAN,SENAT,5
29,NEAMŢ,PARTIDUL SOCIAL DEMOCRAT UNIT,20,,SOCOL,MARIUS,SENAT,1
29,NEAMŢ,PARTIDUL SOCIAL DEMOCRAT UNIT,20,,APREUTESEI,MARIA-MIHAELA,SENAT,2
29,NEAMŢ,PARTIDUL SOCIAL DEMOCRAT UNIT,20,,PREOTU,ELENA-RAMONA,SENAT,3
29,NEAMŢ,PARTIDUL SOCIAL DEMOCRAT UNIT,20,,DOLNICEANU,ANA-MARIA,SENAT,4
29,NEAMŢ,PARTIDUL S.O.S. ROMÂNIA,11,,GHEORGHE,DANIEL-PAUL-ROMEO,SENAT,1
29,NEAMŢ,PARTIDUL S.O.S. ROMÂNIA,11,,ȚIPOȘ,ALINA-VERONICA,SENAT,2
29,NEAMŢ,PARTIDUL S.O.S. ROMÂNIA,11,,MICU,MARIA-IRINA,SENAT,3
29,NEAMŢ,PARTIDUL S.O.S. ROMÂNIA,11,,TIMOFTE,MIHAI-LIVIU,SENAT,4
29,NEAMŢ,PARTIDUL S.O.S. ROMÂNIA,11,,ANTĂLUCĂ,IOSIF,SENAT,5
29,NEAMŢ,PATRIOȚII POPORULUI ROMÂN,18,,BELEUȚ,MIHAI-OVIDIU,SENAT,1
29,NEAMŢ,ROMÂNIA SOCIALISTĂ,8,ROMÂNIA SOCIALISTĂ,GRIGORE,TOMA,SENAT,1
29,NEAMŢ,ROMÂNIA SOCIALISTĂ,8,ROMÂNIA SOCIALISTĂ,BABĂTĂ,VASILE,SENAT,2
29,NEAMŢ,ROMÂNIA SOCIALISTĂ,8,ROMÂNIA SOCIALISTĂ,CIURDEA,GHEORGHE,SENAT,3
29,NEAMŢ,ROMÂNIA SOCIALISTĂ,8,ROMÂNIA SOCIALISTĂ,MELINTE,LUCIA,SENAT,4
29,NEAMŢ,ROMÂNIA SOCIALISTĂ,8,ROMÂNIA SOCIALISTĂ,ISMANĂ,LILIANA,SENAT,5
29,NEAMŢ,SĂNĂTATE EDUCAŢIE NATURĂ SUSTENABILITATE,10,,ȚUGUI,MATEI-ION,SENAT,1
29,NEAMŢ,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,3,,ROMÁN,ALEXANDRU,SENAT,1
29,NEAMŢ,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,3,,PUSKÁS,ELEMÉR,SENAT,2
29,NEAMŢ,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,3,,GAL,SANDOR,SENAT,3
29,NEAMŢ,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,3,,KOVÁCS,IRINA,SENAT,4
29,NEAMŢ,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,3,,GORBAI,MARIA-MELINDA,SENAT,5
29,NEAMŢ,UNIUNEA SALVAȚI ROMÂNIA,1,,IACOB,VASILE-MANUEL,SENAT,1
29,NEAMŢ,UNIUNEA SALVAȚI ROMÂNIA,1,,NEAGU,IULIANA-CONSTANȚA,SENAT,2
29,NEAMŢ,UNIUNEA SALVAȚI ROMÂNIA,1,,VOICU,CLAUDIU-CONSTANTIN,SENAT,3
29,NEAMŢ,UNIUNEA SALVAȚI ROMÂNIA,1,,PREOTU,ELENA-STELUȚA,SENAT,4
29,NEAMŢ,UNIUNEA SALVAȚI ROMÂNIA,1,,ADĂMOAE-MANOLE,ANDREEA-MIHAELA,SENAT,5
30,OLT,ALIANȚA NAȚIONAL CREȘTINĂ,16,,DIACONESCU,CONSTANTIN,SENAT,1
30,OLT,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,PETRE,GEORGE-CEZAR,SENAT,1
30,OLT,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,CĂLINA,GEORGE-CRISTIAN,SENAT,2
30,OLT,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,BRANIȘTE,GABRIEL,SENAT,3
30,OLT,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,VĂLE,MĂDĂLINA-ȘTEFANIA,SENAT,4
30,OLT,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,BĂEȚICA,MARIA,SENAT,5
30,OLT,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,20,,DRĂGOI,VALERIU,SENAT,1
30,OLT,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,20,,DANȚIȘ,IRINA,SENAT,2
30,OLT,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,20,,RADU,ISTRATE,SENAT,3
30,OLT,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,20,,MIHAI,LUCICA,SENAT,4
30,OLT,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,20,,TRIFU,ROBERT,SENAT,5
30,OLT,DREPTATE ȘI RESPECT ÎN EUROPA PENTRU TOȚI,7,,NEAGOE,PETRUȚ-GABRIEL,SENAT,1
30,OLT,FORȚA DREPTEI,3,,RIZESCU,RADU,SENAT,1
30,OLT,FORȚA DREPTEI,3,,FLORESCU,LEONORIU,SENAT,2
30,OLT,FORȚA DREPTEI,3,,XOMPERO-RISTEA,FLORICA-IONELA,SENAT,3
30,OLT,FORȚA DREPTEI,3,,LIVEZEANU,DANIEL,SENAT,4
30,OLT,FORȚA DREPTEI,3,,CALOTĂ,CRISTI,SENAT,5
30,OLT,PARTIDUL ECOLOGIST ROMÂN,21,,RĂDULESCU,DAN,SENAT,1
30,OLT,PARTIDUL LIGA ACȚIUNII NAȚIONALE,15,,CĂLIN,IONUȚ,SENAT,1
30,OLT,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,12,,TEAU,TRĂNICA-CARMEN,SENAT,1
30,OLT,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,12,,SANDU,FLORIN-COSTIN,SENAT,2
30,OLT,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,12,,JITARU,CLAUDIA ELENA,SENAT,3
30,OLT,PARTIDUL NAȚIONAL LIBERAL,4,,VASILE,MARIAN,SENAT,1
30,OLT,PARTIDUL NAȚIONAL LIBERAL,4,,BĂLAȘA,MARIUS,SENAT,2
30,OLT,PARTIDUL NAȚIONAL LIBERAL,4,,GIURA,LAURA,SENAT,3
30,OLT,PARTIDUL NAȚIONAL LIBERAL,4,,IACOBESCU,VICTOR-HARITON,SENAT,4
30,OLT,PARTIDUL NAȚIONAL LIBERAL,4,,ȘURLAN,RĂDUCU-DUMITRU,SENAT,5
30,OLT,PARTIDUL OAMENILOR TINERI,18,,GHIȚĂ,ROBERT-DANIEL,SENAT,1
30,OLT,REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,11,,PASĂRE,FLORIAN,SENAT,1
30,OLT,PARTIDUL ROMÂNIA ÎN ACȚIUNE,8,,CRĂCIUNICĂ,DUMITRU-MUGUREL,SENAT,1
30,OLT,PARTIDUL ROMÂNIA ÎN ACȚIUNE,8,,MILITARU,MIHAELA-MĂDĂLINA,SENAT,2
30,OLT,PARTIDUL ROMÂNIA ÎN ACȚIUNE,8,,BOANCĂ,MONICA-IOANA,SENAT,3
30,OLT,PARTIDUL SOCIAL DEMOCRAT,5,,STĂNESCU,PAUL,SENAT,1
30,OLT,PARTIDUL SOCIAL DEMOCRAT,5,,MIREA,SIMINICA,SENAT,2
30,OLT,PARTIDUL SOCIAL DEMOCRAT,5,,ALBOTĂ,EMIL-FLORIN,SENAT,3
30,OLT,PARTIDUL SOCIAL DEMOCRAT,5,,SULGER,CORNELIA,SENAT,4
30,OLT,PARTIDUL SOCIAL DEMOCRAT,5,,BĂȚĂGUI,COSTEL-RĂZVAN,SENAT,5
30,OLT,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,13,,DUMITRESCU,IULIAN,SENAT,1
30,OLT,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,13,,APOLOZAN,IONELA-GINA,SENAT,2
30,OLT,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,13,,NĂSTASE,MARIAN-CRISTIAN,SENAT,3
30,OLT,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,13,,MATACHE,ION,SENAT,4
30,OLT,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,13,,POPESCU,PETRE,SENAT,5
30,OLT,PARTIDUL SOCIAL DEMOCRAT UNIT,14,,PRODANA,FLORI,SENAT,1
30,OLT,PARTIDUL SOCIAL DEMOCRAT UNIT,14,,VELEA,FLORIN,SENAT,2
30,OLT,PARTIDUL SOCIAL DEMOCRAT UNIT,14,,SOARE,FLORIN,SENAT,3
30,OLT,PARTIDUL SOCIAL DEMOCRAT UNIT,14,,TUDOR,DOMNIȚA-MARIA,SENAT,4
30,OLT,PARTIDUL S.O.S. ROMÂNIA,17,,NEACȘU,VIOREL,SENAT,1
30,OLT,PARTIDUL S.O.S. ROMÂNIA,17,,BĂRBUICĂ,SORINEL-VASILICĂ,SENAT,2
30,OLT,PARTIDUL S.O.S. ROMÂNIA,17,,VIERU,MARIA-CLAUDIA,SENAT,3
30,OLT,PARTIDUL S.O.S. ROMÂNIA,17,,ANDRONIE,MARIA,SENAT,4
30,OLT,PARTIDUL S.O.S. ROMÂNIA,17,,MIRCEA,MARIAN,SENAT,5
30,OLT,PATRIOȚII POPORULUI ROMÂN,9,,COSTEA,VIRGIL-DEMETRIUS,SENAT,1
30,OLT,ROMÂNIA SOCIALISTĂ,19,PARTIDUL COMUNIST ROMÂN - SECOLUL XXI,MOGA,TEODOR,SENAT,1
30,OLT,ROMÂNIA SOCIALISTĂ,19,PARTIDUL COMUNIST ROMÂN - SECOLUL XXI,POPESCU,DOINA,SENAT,2
30,OLT,ROMÂNIA SOCIALISTĂ,19,PARTIDUL SOCIALIST ROMÂN,SANDU,CONSTANTIN-LIVIU,SENAT,3
30,OLT,SĂNĂTATE EDUCAŢIE NATURĂ SUSTENABILITATE,10,,FLOREA,IONEL,SENAT,1
30,OLT,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,1,,VERESS,TÜNDE,SENAT,1
30,OLT,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,1,,VARGA,ANDREI,SENAT,2
30,OLT,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,1,,BOTH,ROZA-TÜNDE,SENAT,3
30,OLT,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,1,,KEDEI,PÁL-ELÖD,SENAT,4
30,OLT,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,1,,TROMBITAȘ,JOLAN,SENAT,5
30,OLT,UNIUNEA SALVAȚI ROMÂNIA,6,,PÎRLOGEA,CĂTĂLIN-IONUȚ,SENAT,1
30,OLT,UNIUNEA SALVAȚI ROMÂNIA,6,,RECE,EMIL,SENAT,2
30,OLT,UNIUNEA SALVAȚI ROMÂNIA,6,,ROȘCA,MARIANA,SENAT,3
30,OLT,UNIUNEA SALVAȚI ROMÂNIA,6,,BOLBOAȘĂ,ALIN-NICOLAE,SENAT,4
30,OLT,UNIUNEA SALVAȚI ROMÂNIA,6,,VOINEA,GABRIEL-CIPRIAN,SENAT,5
31,PRAHOVA,ALIANȚA NAȚIONAL CREȘTINĂ,8,,BOTOȘ,LAURIAN-DRAGOȘ,SENAT,1
31,PRAHOVA,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,PLĂEȘU,LAURENȚIU,SENAT,1
31,PRAHOVA,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,ANGHEL,ALEXANDRU-SERGHEI,SENAT,2
31,PRAHOVA,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,MATEI,CARMEN-BIANCA,SENAT,3
31,PRAHOVA,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,DUMITRESCU-CĂLIN-FERENTZ,VLAD,SENAT,4
31,PRAHOVA,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,PETRE,BOGDAN-NICOLAE,SENAT,5
31,PRAHOVA,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,MATEESCU,VERONICA-ANGI,SENAT,6
31,PRAHOVA,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,DAN,SORIN-MARIUS,SENAT,7
31,PRAHOVA,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,7,,NENU,FLORINA-KARLA,SENAT,1
31,PRAHOVA,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,7,,NEGREȘ,ANDREI-COSTEL,SENAT,2
31,PRAHOVA,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,7,,VĂDUVA,MIRCEA,SENAT,3
